index,comment_count,day_of_week,likes_followers_ratio,tags_value,object1,object1_l,object1_t,object1_r,object1_b,object2,object2_l,object2_t,object2_r,object2_b,object3,object3_l,object3_t,object3_r,object3_b,hour
756,1,2,0.014606299,0,0,0.435,0.078,0.66,0.598,0,0,0.027,0.044,0.142,0,0.146,0.008,0.216,0.186,19
757,5,7,0.009370079,0,2,0.399,0.748,0.422,0.766,2,0.309,0.749,0.33,0.764,2,0.236,0.751,0.252,0.762,23
758,12,6,0.017204724,0,0,0.209,0.122,0.901,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
759,4,4,0.015511811,0,0,0.583,0.205,0.859,0.907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
760,2,4,0.01015748,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
761,31,3,0.019251969,0,0,0.109,0.104,0.434,1,75,0.829,0.514,0.974,0.729,71,0.392,0.594,0.824,0.688,19
762,5,2,0.010314961,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
763,23,1,0.017677165,0,0,0.029,0,0.983,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
764,23,1,0.020472441,0,0,0.016,0.108,0.538,0.88,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
765,3,7,0.01,0,0,0.007,0,0.914,0.915,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
766,16,6,0.017716535,559,0,0.138,0.083,0.521,0.993,40,0.371,0.536,0.481,0.762,0,0.919,0.537,0.94,0.58,20
767,7,6,0.013464567,123500,0,0.587,0.124,0.723,0.386,0,0.258,0.251,0.463,0.926,0,0.7,0.086,0.92,0.453,13
768,11,5,0.017007874,0,0,0.703,0.331,0.809,0.864,5,0.08,0.191,0.982,0.843,7,0.041,0.207,0.776,0.812,19
769,6,3,0.010669291,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
770,19,1,0.021889764,0,0,0.177,0.005,0.704,1,75,0.629,0.348,0.734,0.572,71,0.678,0.645,1,0.747,20
771,2,1,0.009566929,0,60,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
772,9,7,0.015984252,0,0,0.373,0.587,0.477,0.778,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
773,3,6,0.014606299,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
774,5,5,0.013070866,5800000,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
775,2,4,0.008779528,20336,62,0.005,0.167,0.401,0.438,0,0.322,0.669,0.549,0.986,62,0.58,0.166,0.987,0.481,19
776,16,3,0.019133858,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
777,14,3,0.017519685,0,0,0.318,0.057,0.781,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
778,27,1,0.02492126,0,0,0.364,0.298,0.638,0.976,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
779,6,1,0.01515748,0,60,0,0.05,1,0.949,44,0.002,0.005,0.172,0.156,-1,-1,-1,-1,-1,17
780,4,7,0.015472441,0,0,0.413,0.294,0.527,0.566,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
781,1,6,0.012677165,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
782,10,4,0.016456693,0,0,0.242,0.299,0.458,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
783,11,3,0.015866142,0,0,0.203,0.251,0.355,0.751,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
784,13,2,0.020866142,0,67,0.38,0.077,0.485,0.255,0,0.022,0,0.569,0.921,73,0.689,0.408,0.747,0.424,19
785,4,1,0.014566929,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
786,11,7,0.019724409,0,0,0.262,0.102,0.6,0.999,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
787,9,6,0.024488189,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
788,24,5,0.021535433,0,0,0.39,0.236,0.58,0.98,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
789,7,4,0.017322835,0,0,0.46,0.445,0.863,0.971,13,0.449,0.494,0.87,1,-1,-1,-1,-1,-1,20
790,3,3,0.013661417,0,2,0.007,0.21,0.973,0.983,3,0,0.324,0.991,0.992,-1,-1,-1,-1,-1,8
791,16,2,0.022834646,68884907,0,0.371,0.394,0.633,0.884,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
792,7,2,0.010984252,0,0,0.571,0.271,0.822,1,0,0.389,0.266,0.606,1,0,0.094,0.263,0.188,0.553,9
793,5,1,0.014330709,5242100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
794,25,7,0.021299213,0,0,0.417,0.176,0.659,1,3,0.893,0.406,0.995,0.732,-1,-1,-1,-1,-1,20
795,9,7,0.014685039,1888,0,0.383,0.592,0.494,0.998,2,0,0.662,0.118,0.844,2,0.04,0.64,0.255,0.751,19
796,5,7,0.012047244,0,10,0.463,0.871,0.52,0.997,2,0,0.828,0.086,0.995,-1,-1,-1,-1,-1,16
797,10,6,0.018149606,0,0,0.461,0.336,0.557,0.44,0,0,0.354,0.077,0.496,39,0.431,0.408,0.446,0.464,15
798,8,5,0.01503937,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
799,3,4,0.013661417,0,0,0.613,0.311,0.844,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
800,14,3,0.018149606,6602,0,0.115,0.005,0.815,1,58,0,0.4,0.088,0.528,58,0.739,0.281,0.852,0.437,18
801,4,2,0.008976378,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
802,15,7,0.02,0,0,0.272,0.085,0.636,0.977,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
803,8,7,0.018976378,0,0,0.418,0.178,0.584,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
804,8,7,0.018188976,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
805,18,6,0.023976378,0,0,0.421,0.373,0.564,0.92,26,0.537,0.59,0.628,0.715,58,0.869,0.555,0.999,0.786,20
806,8,6,0.016259843,0,0,0.467,0.345,0.764,0.88,0,0.944,0.215,0.958,0.249,0,0.884,0.201,0.902,0.232,12
807,4,4,0.011181102,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15
808,32,3,0.02007874,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
809,11,2,0.017834646,0,0,0.692,0.447,0.877,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
810,13,1,0.018582677,0,0,0.675,0.47,0.953,0.967,26,0.731,0.654,0.907,0.782,-1,-1,-1,-1,-1,21
811,9,1,0.015787402,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
812,8,7,0.025,0,0,0.359,0,0.603,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
813,4,7,0.01519685,0,0,0.626,0.703,0.658,0.81,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
814,14,6,0.018976378,0,0,0.79,0.536,0.936,0.687,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
815,2,6,0.013346457,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
816,10,5,0.02003937,0,0,0.594,0.739,0.704,0.99,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
817,2,4,0.012874016,0,0,0.346,0,0.983,1,0,0,0.225,0.606,0.969,-1,-1,-1,-1,-1,20
818,15,3,0.018267717,0,0,0.724,0.52,0.908,0.998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
819,24,2,0.020748031,0,0,0.112,0.022,0.564,1,67,0.38,0.114,0.468,0.275,0,0.467,0.053,0.563,0.222,20
820,25,1,0.02007874,0,2,0.183,0.771,0.233,0.814,2,0.206,0.734,0.253,0.773,0,0.59,0.339,0.846,0.993,21
821,3,7,0.015551181,0,0,0.225,0.714,0.902,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
822,7,7,0.014212598,230105,45,0.462,0.487,0.939,0.964,51,0.495,0.712,0.552,0.788,45,0.095,0.05,0.679,0.616,11
823,0,6,0.00988189,0,72,0.051,0.093,1,0.986,39,0,0.029,1,0.989,-1,-1,-1,-1,-1,12
824,3,5,0.011850394,0,0,0.287,0.347,0.462,0.9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
825,4,5,0.012244094,0,0,0.072,0.29,0.218,0.48,0,0,0.324,0.172,0.891,0,0.624,0.297,0.798,0.498,11
826,7,4,0.016968504,0,0,0.1,0.058,0.902,0.998,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
827,17,3,0.016220472,0,0,0.387,0.119,0.909,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
828,25,7,0.024685039,0,0,0.096,0.01,0.609,1,2,0.552,0.654,0.575,0.675,-1,-1,-1,-1,-1,18
829,5,6,0.012125984,0,46,0.871,0.633,0.979,0.77,45,0.209,0.097,0.581,0.456,46,0.758,0.507,0.956,0.684,12
830,5,5,0.013070866,0,0,0.503,0.018,0.934,1,2,0.12,0.126,0.454,0.257,2,0.007,0.042,0.986,0.876,15
831,15,4,0.01515748,0,0,0.123,0,0.778,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
832,1,4,0.008858268,0,0,0.322,0.709,0.334,0.735,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
833,8,3,0.019448819,0,0,0.332,0.432,0.674,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
834,7,1,0.018070866,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
835,11,1,0.019094488,0,0,0.049,0,0.952,1,0,0.224,0.372,0.955,0.953,-1,-1,-1,-1,-1,19
836,2,1,0.007244094,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
837,4,7,0.012559055,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
838,8,7,0.015590551,0,0,0.236,0.165,0.593,0.968,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
839,12,4,0.022086614,0,0,0.431,0.425,0.589,0.957,26,0.486,0.519,0.591,0.726,73,0.21,0.222,0.901,0.571,20
840,12,3,0.018818898,0,0,0.324,0.018,0.9,1,2,0.812,0.533,0.906,0.59,-1,-1,-1,-1,-1,19
841,27,3,0.019409449,0,0,0,0,0.931,0.933,16,0,0.125,0.85,0.951,-1,-1,-1,-1,-1,11
842,1,2,0.014330709,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
843,23,1,0.02480315,0,0,0.363,0.245,0.609,0.95,26,0.566,0.431,0.719,0.78,-1,-1,-1,-1,-1,21
844,2,7,0.016102362,0,0,0.424,0.511,0.542,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
845,2,7,0.015,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
846,9,7,0.01003937,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
847,9,6,0.013346457,0,0,0.187,0.475,0.722,1,26,0.531,0.657,0.706,1,72,0.138,0.421,0.682,1,19
848,15,3,0.019685039,0,0,0.183,0.001,0.924,0.964,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
849,20,2,0.016968504,716359,0,0.145,0,0.957,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
850,1,1,0.00992126,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
851,11,7,0.027598425,0,0,0.255,0.198,0.495,1,0,0.684,0.502,0.718,0.594,0,0.662,0.506,0.699,0.591,12
852,6,6,0.012440945,0,0,0.251,0,0.632,0.674,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
853,7,5,0.013897638,16200,0,0.348,0,0.613,0.942,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
854,7,5,0.015748031,0,0,0.046,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
855,3,4,0.012401575,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
856,7,4,0.013425197,0,2,0.496,0.363,0.623,0.437,0,0.008,0.184,0.475,0.993,2,0.31,0.308,0.365,0.346,19
857,17,3,0.013937008,0,0,0.098,0.515,0.452,1,2,0.582,0.895,0.697,0.965,2,0.677,0.868,0.763,0.934,21
858,22,3,0.012795276,77200,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
859,4,2,0.012913386,0,5,0.13,0.613,0.885,0.986,2,0.911,0.753,1,0.968,-1,-1,-1,-1,-1,8
860,8,1,0.017992126,0,0,0.334,0.263,0.844,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
861,4,1,0.011496063,0,45,0.289,0.127,0.955,0.782,46,0.487,0.177,0.586,0.393,60,0.127,0.083,0.959,0.91,12
862,9,1,0.013110236,0,0,0.278,0.06,0.736,1,67,0.436,0.194,0.495,0.245,-1,-1,-1,-1,-1,11
863,10,7,0.015629921,234500,0,0.219,0.003,0.791,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
864,4,7,0.016968504,0,25,0,0,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
865,1,5,0.012322835,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
866,0,4,0.010629921,0,0,0.367,0.308,0.602,0.907,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
867,15,4,0.01480315,0,0,0.296,0.139,0.708,0.988,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
868,10,3,0.018031496,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
869,18,2,0.016653543,0,0,0.178,0.442,0.229,0.525,0,0.405,0.165,0.733,0.913,0,0.22,0.444,0.279,0.528,9
870,4,1,0.017401575,0,0,0.434,0.499,0.868,0.829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
871,8,7,0.014212598,0,0,0,0.447,0.228,1,58,0.495,0.726,0.908,0.998,-1,-1,-1,-1,-1,22
872,12,7,0.017244094,0,0,0.395,0.442,0.633,1,58,0.748,0.524,1,0.997,-1,-1,-1,-1,-1,19
873,0,7,0.007047244,0,0,0.065,0.282,0.714,0.818,2,0.048,0.293,0.83,0.911,-1,-1,-1,-1,-1,13
874,5,6,0.009251969,19200,0,0.038,0.355,0.531,0.983,39,0.34,0.037,0.624,0.864,-1,-1,-1,-1,-1,17
875,6,6,0.01519685,0,0,0.539,0.146,0.747,0.966,2,0.016,0.295,0.984,0.921,-1,-1,-1,-1,-1,15
876,1,5,0.013622047,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
877,1,4,0.007007874,65400,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
878,3,3,0.012755906,0,0,0.037,0.418,0.302,1,26,0.222,0.579,0.318,0.863,-1,-1,-1,-1,-1,21
879,4,2,0.014685039,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
880,5,1,0.008031496,0,0,0.45,0.593,0.665,0.791,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
881,3,1,0.011338583,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
882,10,7,0.015629921,0,0,0.038,0.275,0.517,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
883,4,7,0.013818898,0,0,0.318,0,0.677,1,0,0.693,0.109,0.772,0.291,0,0.778,0.125,0.821,0.233,15
884,9,6,0.015944882,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
885,9,6,0.012755906,0,0,0.683,0.231,0.937,0.958,26,0.685,0.28,0.945,0.84,13,0.064,0.497,0.722,0.822,18
886,7,6,0.01011811,0,45,0.243,0.499,0.536,0.808,42,0.001,0.502,0.058,0.63,49,0.009,0.142,0.07,0.243,13
887,11,5,0.011929134,79874100,0,0.107,0.609,0.666,0.989,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
888,0,5,0.010551181,0,5,0,0.171,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,6
889,8,4,0.011732283,0,0,0.392,0.392,0.714,1,26,0.626,0.647,0.735,0.96,-1,-1,-1,-1,-1,10
890,4,4,0.010511811,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,7
891,11,3,0.012559055,0,0,0.304,0.37,0.571,0.987,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
892,5,3,0.012637795,0,0,0.025,0.343,0.253,0.974,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
893,0,3,0.008464567,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
894,17,2,0.011692913,0,0,0.632,0.335,0.857,0.888,0,0.365,0.341,0.597,0.87,39,0.392,0.736,0.443,0.868,22
895,8,2,0.011023622,0,0,0.093,0.583,0.235,0.967,0,0.343,0.604,0.472,0.986,2,0.699,0.635,0.779,0.693,14
896,5,7,0.011377953,0,0,0.477,0.28,0.732,0.951,0,0.191,0.37,0.401,0.656,0,0.119,0.414,0.264,0.649,16
897,0,6,0.01492126,0,0,0.33,0.908,0.593,0.996,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,13
898,5,5,0.014133858,0,0,0.459,0.68,0.56,0.972,0,0.05,0.625,0.075,0.65,0,0.114,0.626,0.13,0.648,19
899,12,4,0.011653543,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,22
900,22,4,0.019055118,0,0,0.375,0.17,0.743,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
901,18,3,0.029370079,0,0,0.12,0.532,0.536,0.823,56,0.626,0.492,0.975,0.841,-1,-1,-1,-1,-1,21
902,4,2,0.012598425,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
903,2,2,0.008464567,0,0,0.36,0.595,0.623,0.999,14,0.106,0.931,0.201,0.989,-1,-1,-1,-1,-1,8
904,10,1,0.019566929,0,0,0.501,0.081,0.809,0.945,0,0.223,0.414,0.238,0.424,-1,-1,-1,-1,-1,20
905,11,7,0.021102362,0,0,0.064,0,0.715,0.942,67,0.396,0.079,0.616,0.187,-1,-1,-1,-1,-1,21
906,8,6,0.017401575,0,2,0.629,0.34,0.802,0.407,0,0.066,0.367,0.197,0.776,2,0.805,0.334,0.992,0.416,20
907,7,4,0.012795276,0,0,0.434,0.377,0.638,0.922,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
908,5,4,0.009527559,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
909,3,3,0.016850394,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
910,4,3,0.013267717,0,0,0.007,0,0.909,0.939,67,0.605,0.049,0.819,0.193,-1,-1,-1,-1,-1,10
911,7,2,0.010748031,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
912,3,2,0.00988189,0,60,0,0,1,1,55,0.198,0,0.613,0.305,44,0.04,0,0.222,0.513,10
913,13,1,0.016181102,0,0,0.366,0.192,0.553,0.982,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
914,4,6,0.017440945,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
915,4,4,0.010629921,0,0,0.1,0,0.982,0.924,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
916,5,3,0.01023622,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,17
917,6,2,0.013110236,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
918,1,2,0.013779528,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
919,3,2,0.011535433,0,2,0.638,0.6,0.812,0.708,2,0.796,0.612,0.868,0.718,0,0.447,0.467,0.653,0.997,10
920,2,1,0.009724409,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
921,23,7,0.024685039,0,0,0.437,0,0.674,0.993,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
922,5,7,0.013385827,0,0,0.059,0.137,0.912,0.787,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
923,4,4,0.012677165,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
924,4,4,0.008267717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
925,6,3,0.017125984,0,0,0.426,0.275,0.59,0.764,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
926,4,3,0.010748031,0,35,0.484,0.169,0.966,0.717,0,0.05,0.166,0.948,0.947,-1,-1,-1,-1,-1,9
927,4,2,0.007716535,1300000,2,0,0.253,1,0.941,7,0.025,0.188,1,0.835,2,0.543,0.232,1,0.53,15
928,4,1,0.011377953,715500,0,0.337,0.643,0.683,1,0,0.135,0.77,0.15,0.802,0,0.764,0.736,0.794,0.8,9
929,15,7,0.020708661,0,0,0.527,0.292,0.722,0.996,0,0.945,0.362,0.954,0.386,0,0.447,0.346,0.456,0.371,19
930,4,7,0.013700787,216300,0,0.421,0.064,0.922,0.709,41,0.615,0.645,0.728,0.802,0,0,0.059,0.564,0.929,16
931,1,6,0.008267717,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,16
932,6,5,0.013110236,0,73,0.451,0,0.968,0.616,73,0.069,0.44,0.076,0.461,73,0.016,0.441,0.023,0.463,19
933,4,5,0.014488189,0,0,0.649,0.509,0.857,0.979,0,0.922,0.536,0.989,0.733,0,0.863,0.538,0.932,0.762,9
934,7,4,0.015314961,4929,0,0.131,0.337,0.558,0.991,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
935,2,4,0.007795276,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
936,2,3,0.014330709,0,0,0.538,0.157,0.983,0.759,63,0.53,0.535,0.895,0.648,-1,-1,-1,-1,-1,21
937,14,3,0.012992126,0,0,0.272,0.348,0.726,0.984,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
938,3,2,0.015433071,1612100,0,0.5,0.073,0.955,0.721,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
939,15,2,0.009606299,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
940,3,1,0.008267717,0,2,0.285,0.888,0.54,0.971,2,0,0.886,0.253,0.975,-1,-1,-1,-1,-1,19
941,5,7,0.008740157,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
942,4,7,0.012519685,0,0,0.377,0.168,0.705,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,14
943,15,7,0.011062992,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11
944,4,6,0.011692913,0,0,0.248,0.082,0.42,0.411,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
945,1,6,0.013543307,0,0,0.354,0.641,0.505,0.998,0,0.338,0.649,0.374,0.75,0,0.46,0.574,0.477,0.619,19
946,11,6,0.010787402,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,2
947,7,5,0.010787402,0,67,0.616,0.088,0.744,0.357,59,0.11,0,0.892,1,-1,-1,-1,-1,-1,21
948,3,4,0.012480315,0,0,0.78,0.576,0.832,0.735,0,0.473,0.526,0.612,1,0,0.896,0.573,0.914,0.616,23
949,8,4,0.006023622,0,2,0,0.054,1,0.963,2,0.003,0.243,0.167,0.665,-1,-1,-1,-1,-1,10
950,1,3,0.010708661,0,0,0.545,0.583,0.571,0.614,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
951,4,3,0.011889764,0,0,0.216,0.22,0.992,0.865,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
952,5,2,0.01019685,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
953,3,2,0.006338583,4504533,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8
954,12,1,0.017125984,0,0,0.264,0.352,0.736,0.973,67,0.553,0.46,0.57,0.481,-1,-1,-1,-1,-1,19
955,3,1,0.00984252,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
956,0,1,0.011535433,0,0,0.327,0.363,0.785,0.994,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
957,6,7,0.009685039,0,0,0.404,0.131,0.788,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,12
958,10,6,0.011417323,0,41,0.622,0,1,0.404,45,0,0.143,0.903,0.972,60,0,0,0.993,0.907,11
959,2,5,0.010905512,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10
960,9,4,0.011574803,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,21
961,5,4,0.013110236,0,0,0.053,0.16,0.437,0.829,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
962,0,4,0.010551181,0,0,0.404,0.391,0.673,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
963,0,3,0.012204724,0,0,0.317,0.183,0.707,0.837,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,19
964,2,3,0.011811024,100,2,0.682,0.469,0.759,0.513,2,0.655,0.462,0.704,0.5,2,0.467,0.472,0.498,0.512,10
965,2,2,0.009133858,12100,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9
966,4,1,0.011850394,0,2,0,0.789,0.119,0.875,10,0,0.887,0.072,1,58,0.865,0.659,0.948,0.728,18
967,7,7,0.015,0,0,0.484,0.408,0.68,0.938,26,0.504,0.756,0.679,1,-1,-1,-1,-1,-1,20
968,6,7,0.013110236,0,45,0.847,0.241,0.999,0.403,53,0.008,0.071,0.789,0.844,41,0.519,0.006,0.709,0.106,13
969,2,6,0.014370079,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
970,1,5,0.013228346,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,18
971,6,5,0.012519685,0,0,0.888,0.52,0.981,0.733,0,0.163,0.513,0.236,0.69,0,0.06,0.508,0.133,0.748,9
972,4,4,0.013937008,0,14,0.449,0.512,0.504,0.664,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,20
